date,content,tags,like,url,no,video
2023-06-02,"[#EVENT] 6월 5일은 세계 환경의 날🍀⠀우리 지구가 마주한 위기를 이해하고지구 환경 보호를 위해우리가 실천할 수 있는일상의 3-RE, 함께해요!⠀✔RE-duce : 에너지 사용을 줄이고!✔RE-use : 안 쓰는 물건은 나누고!✔RE-cycle : 재활용 소재를 사용하고!⠀오늘 여러분이 실천한 'RE'는 무엇인가요?댓글로 친구들에게 공유해주세요🙌🏻⠀🌱이벤트 참여 방법1. 국민은행 공식 계정 '팔로우' 필수! (언팔로우시 당첨자명단 제외)2. 해당 게시물 '좋아요' 완료!3. 환경을 지키기 위한 오늘의 실천을 댓글로 남기고,3-RE에 동참할 친구를 태그!⠀🌱이벤트 일정👉🏻이벤트 기간 : 2023.06.02(금)~06.30(금)👉🏻당첨자 발표 : 2023.07.07(금)👉🏻이벤트 경품 : [풀무원] 식물성 지구식단_LIKE런천미트 세트(5명)⠀*품목 사정에 따라 이벤트 상품 또는 내용 등이 변경될 수 있는 점 양해 부탁드립니다.*해당 이벤트 경품은 국내 전용 상품입니다.⠀#KB국민은행 #국민은행 #팔로우이벤트 #팔로우 #좋아요 #경품 #이벤트 #이벤트그램 #6월 #환경의날 #세계환경의날 #환경보호 #REDUCE #REUSE #RECYCLE","['#EVENT]', '#KB국민은행', '#국민은행', '#팔로우이벤트', '#팔로우', '#좋아요', '#경품', '#이벤트', '#이벤트그램', '#6월', '#환경의날', '#세계환경의날', '#환경보호', '#REDUCE', '#REUSE', '#RECYCLE']",2810,https://www.instagram.com/p/Cs-IDAopodJ,Cs-IDAopodJ,0.0
2023-06-01,⠀국민과 함께하는 국내 최대 일자리 축제‘2023 제1차 KB굿잡 우수기업 취업박람회’를성황리에 개최했어요!⠀KB굿잡 취업박람회는올해로 23번째를 맞이했다고 하는데요~전국 250여개의 우수기업들과취업을 희망하는 구직자가 참여해뜨거운 호응을 얻었어요😆⠀앞으로도 더 많은 일자리 연결 기회제공 예정이니 많은 기대 부탁드려요👍🏻⠀취준생들의 희망찬 미래를언제나 늘 곁에 더 가까이KB국민은행이 응원하겠습니다💛⠀#KB국민은행 #KB굿잡 #오프라인 #취업박람회 #코엑스 #박람회 #취준생 #취업준비 #구직자 #취업 #꿀팁,"['#KB국민은행', '#KB굿잡', '#오프라인', '#취업박람회', '#코엑스', '#박람회', '#취준생', '#취업준비', '#구직자', '#취업', '#꿀팁']",205,https://www.instagram.com/p/Cs77Ufdu1S5,Cs77Ufdu1S5,0.0
2023-05-31,"오늘의 국민늬우스🎤⠀KB국민은행이 한국-인니 수교 50주년을 기념해인도네시아에서 양국 간 금융 협력 강화를 위한'K-파이낸스 위크(금융 주간) 2023' 행사를 주관하였습니다.⠀한국계 금융사 인도네시아 투자포럼 오프닝 행사를 시작으로양국 협력관계를 비롯 K-금융의 인도네시아 진출 현황과전략 주제 발표, 패널 토론이 이어졌습니다.이어 인도네시아 금융발전 협약식 공동 선언문을 발표하며상호 협력과 금융발전을 위한 공동 노력을 약속했습니다.KB국민은행은“이번 행사를 계기로 K-금융이 K-POP과 같이 세계 곳곳에서신선한 바람을 불러일으킬 수 있길 바란다”고 밝혔습니다.#KB국민은행 #국민은행 #국민늬우스#KFinanceWeekInIndonesia2023 #K금융 #인도네시아#한국인도네시아수교50주년","['#KB국민은행', '#국민은행', '#국민늬우스', '#KFinanceWeekInIndonesia2023', '#K금융', '#인도네시아', '#한국인도네시아수교50주년']",127,https://www.instagram.com/p/Cs5VR7sSuTo,Cs5VR7sSuTo,0.0
2023-05-24,💡 오늘의 국민 Quiz 💡여름이 오고 있다!🔥더위를 피해 시원한 아이스링크장으로 놀러간 스타프렌즈!🐻: 엥? 뭔가 이상한데?다음 그림에서 이상한 점은 무엇일까요?정답과 이유를 댓글로 남겨주세요💛#KB국민은행 #국민퀴즈 #QUIZ #퀴즈 #관찰력,"['#KB국민은행', '#국민퀴즈', '#QUIZ', '#퀴즈', '#관찰력']",217,https://www.instagram.com/p/CsnLVqYSuVG,CsnLVqYSuVG,0.0
2023-05-23,"리브 앤 라이브에서 크리에이터의 꿈을 ON AIR크리에이터 과정 5기 교육생을 모집합니다!✨⠀✅️ 모집기간23.5.11(목)~23.6.14(수) (오후 4시까지)⠀✅️ 모집정원총 20명⠀✅️ 지원자격만 19세~35세 KB스타뱅킹 이용 고객⠀✅️ 교육장소리브 앤 라이브 (이태원로 186 7층) 이태원역 3번 출구⠀✅️ 교육일정2023.7.12(수)~2023.8.30(수) 매주 수요일 오후 2시~5시⠀✅️ 교육내용유튜브 트렌드 및 저작권효과적인 콘텐츠 기획, 촬영 및 편집 실습브랜디드 콘텐츠 제작유튜브 데이터 분석⠀✅️ 교육혜택교육비 전액 무료우수 교육생 격려금교육기간 내 스튜디오 무료 이용⠀✅️ 교육문의리브 앤 라이브 운영 사무국 02-562-2268liivnlive@sandboxnetwork.net⠀✅️ 지원방법KB스타뱅킹 앱>생활/혜택>이벤트>리브 앤 라이브 크리에이터 과정 교육생 5기 모집 페이지 확인",[],71,https://www.instagram.com/p/CskW9HJBPgC,CskW9HJBPgC,0.0
2023-05-19,"#EVENT⭐유튜브 영상 시청 이벤트⭐📌해당 이벤트는 KB국민은행 공식유튜브 채널에서 진행됩니다.⠀진세에게 회의 준비를 지시했건만...일은 안 하고 한강에서 치맥 🍗🍺만 먹은 진세.⠀진세 덕분에 일하다 보니... 4시가 코앞!은행에서 환전을 해야 하는 원훈🤩⠀4시 이후에도 영업하는 은행이 있을까?오! 대박! 찾았다! KB 국민은행 9 to 0 지점!⠀KB 국민은행 9 to 0 지점의영업시간은 몇 시까지 일까요?!⠀[케이비쇼츠] ep3. 직장인은 처음이라서영상을 보고 정답을 맞혀보세요!⠀📌 이벤트 참여 방법① KB국민은행 공식 유튜브 채널 구독, 좋아요, 알림 설정하기② EP.3 직장인은 처음이라서 영상 시청하기③ EP.3 직장인은 처음이라서 영상 댓글 창에 정답 댓글 달기!⠀⚠️ EP.3 직장인은 처음이라서 영상 내에작성된 댓글만 이벤트 참여 댓글로 인정됩니다.⚠️ 이벤트 당첨자는 추첨을 통해 선정됩니다.⚠️ 해당 이벤트 경품은 국내 모바일 전용 상품입니다.⠀📌 이벤트 기간 : 2023.05.19(금) ~ 2023.05.26(금)📌 당첨자 발표 : 2023.06.02(금) (대댓글 발표)📌 이벤트 경품 : [맥도날드] 맥스파이시 치킨텐더 세트 (15명)⠀#KB국민은행 #국민은행 #케이비쇼츠 #이벤트 #직장인은처음이라서 #유튜브이벤트 #퀴즈이벤트 #댓글이벤트 #9to6 #9to6bank","['#EVENT⭐유튜브', '#KB국민은행', '#국민은행', '#케이비쇼츠', '#이벤트', '#직장인은처음이라서', '#유튜브이벤트', '#퀴즈이벤트', '#댓글이벤트', '#9to6', '#9to6bank']",169,https://www.instagram.com/p/Csaz2LsButc,Csaz2LsButc,0.0
2023-05-19,"이왜진?😲친환경 실천하면서돈을 벌 수 있다고?!⠀개인 컵 사용, 다회용기 이용,무공해 차량 대여 등⠀일상 속 탄소중립 실천이혜택으로 돌아오는‘탄소중립 포인트제’⠀KB국민은행에서는전자영수증 발급으로참여할 수 있어요😉⠀👇🏻전자영수증 발급방법⠀1. KB스타뱅킹 App 실행⠀2. KB Wallet 가입하기⠀3. 전자영수증 발급하기* 발급 시 건당 100원의 포인트 제공!⠀4. 탄소중립포인트 녹색생활 실천혜택받기에서참여 내역 및 지급내역 확인하기⠀KB Wallet으로 탄소중립 포인트제에우리 모두 함께 참여하러 가볼까요?⠀#KB국민은행 #국민은행 #국민과그린함께그린 #함께그린#탄소중립포인트제 #재테크 #앱테크 #탄소중립 #KBWallet #KB월렛","['#KB국민은행', '#국민은행', '#국민과그린함께그린', '#함께그린', '#탄소중립포인트제', '#재테크', '#앱테크', '#탄소중립', '#KBWallet', '#KB월렛']",95,https://www.instagram.com/p/CsaDyDsPIpC,CsaDyDsPIpC,0.0
2023-05-18,"⠀🌻 오늘은 취준,내일은 출근 🌻⠀피겨퀸 김연아가 여러분들을 응원합니다♡취업준비생이라면 누구나! 참여 가능한“KB굿잡 우수기업 취업박람회”를 개최합니다!⠀2023.05.22~2023.05.23 10시부터 17시까지코엑스 B홀에서 진행됩니다!⠀KB굿잡 사이트(https://kbgoodjob.kbstar.com) 및KB굿잡 모바일 앱에서 확인하고 사전 신청하세요!⠀#KB국민은행 #KB굿잡 #오프라인 #취업박람회 #취준생 #취뽀 #구직자 #취업박람회 #김연아 #이벤트 #취준생_힘내 #코엑스 #취업 #응원영상#박람회_사전신청 #중꺾마","['#KB국민은행', '#KB굿잡', '#오프라인', '#취업박람회', '#취준생', '#취뽀', '#구직자', '#취업박람회', '#김연아', '#이벤트', '#취준생_힘내', '#코엑스', '#취업', '#응원영상', '#박람회_사전신청', '#중꺾마']",209,https://www.instagram.com/p/CsXe0duJrVf,CsXe0duJrVf,0.0
2023-05-17,"⠀🔥 KB굿잡과 함께 취뽀하러 갑시다 🔥⠀취준생 여러분을 공유가 응원합니다~!취업준비생이라면 누구나!취업에 관심있는 분이라면 누구나!⠀“2023 제1차 KB굿잡 우수기업 취업박람회”2023년 5월 22일부터 23일, 10시부터 17시까지코엑스 B홀에서 만나요!⠀KB굿잡 사이트(https://kbgoodjob.kbstar.com) 및KB굿잡 모바일 앱에서 확인해보세요!⠀#KB국민은행 #KB굿잡 #오프라인 #취업박람회 #취준생 #취뽀#파이팅 #박람회 #공유 #이벤트 #할수있어! #취업 #응원영상","['#KB국민은행', '#KB굿잡', '#오프라인', '#취업박람회', '#취준생', '#취뽀', '#파이팅', '#박람회', '#공유', '#이벤트', '#할수있어!', '#취업', '#응원영상']",631,https://www.instagram.com/p/CsU6ChvJn70,CsU6ChvJn70,0.0
2023-05-16,"⠀🙌 KB굿잡과 함께 Hello my future! 🙌⠀취업준비생이라면 누구나! 예비 취준생도 환영!⠀KB국민은행이 국내 최대 규모의 취업박람회“2023 제1차 KB굿잡 우수기업 취업박람회""를 개최합니다!⠀🍭캔디처럼 달콤한 NCT DREAM이취준생 여러분들의 자신감과 열정을 응원합니다!🍭⠀2023.5.22(월) ~ 2023.5.23(화) 이틀간 코엑스에서!자세한 사항은 KB굿잡 사이트(https://kbgoodjob.kbstar.com)및 KB굿잡 모바일 앱에서 확인해보세요!⠀#KB국민은행 #KB굿잡 #취업박람회 #취준생 #화이팅 #취뽀기원 #가보자고 #엔시티드림 #NCTDREAM #이벤트 #할수있어! #취업 #응원영상","['#KB국민은행', '#KB굿잡', '#취업박람회', '#취준생', '#화이팅', '#취뽀기원', '#가보자고', '#엔시티드림', '#NCTDREAM', '#이벤트', '#할수있어!', '#취업', '#응원영상']",1742,https://www.instagram.com/p/CsSVMtxJkfG,CsSVMtxJkfG,0.0
2023-05-15,"오늘 며칠이지?5번, 15번~나와서 이 문제 풀어봐!(아.......😮‍💨)⠀⠀여러분은학창시절, 기억에 남는 스승의 [말]이 있나요?⠀지금은 너무도 그리운..😢선생님의 잔소리, 그리고 쌤이 있다면댓글로 남겨주세요!⠀보고싶습니다 쌤💛⠀#KB국민은행 #스승의날 #스승 #선생님 #쌤#스승의말 #선생님사랑해요 #선생님단골멘트","['#KB국민은행', '#스승의날', '#스승', '#선생님', '#쌤', '#스승의말', '#선생님사랑해요', '#선생님단골멘트']",98,https://www.instagram.com/p/CsPpu6IPY9l,CsPpu6IPY9l,0.0
2023-05-12,"[#EVENT] ⭐유튜브 영상 시청 이벤트⭐📌해당 이벤트는 KB국민은행 공식유튜브 채널에서 진행됩니다.⠀이별을 통보하고 잠수를 탄 원훈😵지윤이는 커플 사진을 보다가원훈에게 전화를 거는데..⠀과연, 이 둘은 이대로 진짜 이별할 것인가?!..☹️⠀헤어질 위기에 놓인 지윤과 원훈 커플의 결말이 궁금하다면!🤩⠀지금 바로! 영상을 보고 아래 문제에 대한정답을 맞혀보세요! 🙌 (영상 시청 필수!)⠀Q) 지윤이와 원훈이가 화해한 이유는?!⠀<보기>① KB 리브모바일 친구 결합② 지윤이에게 온 전화 대신 받기③ 행복해 보이는 커플 사진⠀📌 이벤트 참여 방법① KB국민은행 공식 유튜브 채널 구독, 좋아요, 알림 설정하기② EP.2 이별은 처음이라서 영상 시청하기③ EP.2 이별은 처음이라서 영상 댓글 창에 정답 댓글 달기!⠀⚠️ EP.2 이별은 처음 이라서 영상 내에 작성된 댓글만 이벤트 참여 댓글로 인정됩니다.⚠️ 이벤트 당첨자는 추첨을 통해 선정됩니다.⚠️ 해당 이벤트 경품은 국내 모바일 전용 상품입니다.⠀📌 이벤트 기간 : 2023.05.12(금) ~ 2023.05.19(금)📌 당첨자 발표 : 2023.05.26(금) (대댓글 발표)📌 이벤트 경품 : [스타벅스] 시원하게 함께 SET (20명)⠀⠀#KB국민은행 #국민은행 #이별은처음이라서 #케이비쇼츠#이벤트 #유튜브이벤트 #퀴즈이벤트 #댓글이벤트 #리브모바일 #알뜰폰","['#EVENT]', '#KB국민은행', '#국민은행', '#이별은처음이라서', '#케이비쇼츠', '#이벤트', '#유튜브이벤트', '#퀴즈이벤트', '#댓글이벤트', '#리브모바일', '#알뜰폰']",110,https://www.instagram.com/p/CsIyRsRpglu,CsIyRsRpglu,0.0
2023-05-12,"오르락내리락! 🏃‍긴박한 추격전이 시작된다🚨함께라 훨씬 즐거운, 🎲보드게임⠀세대별, 가장 인기 있었던보드게임 변천사를 함께 알아볼까요?⠀❤️X세대 – 마분지로 만든 100칸의 놀이판!나쁜 일을 하면 벌을 받아 떨어지고,착한 일을 하면 올라가는, 뱀 주사위 놀이🐍🎲⠀💛Y세대 – 호텔 받고 랜드마크 건설 까지 가!세계 여행을 하며, 부동산 투자에 도전하는 부루마블✈🎲⠀💚Z세대 – 다~의미 없다! 재미있으면 그만😆닥터 스트레인지 빙의해 경우의 수 따지던, 루미큐브🃏(조커만 있으면 만사🆗)⠀이 외에도 가족 또는 친구들과 마주 보고👨‍👩‍👧‍👧대화하며 함께 즐기는 보드게임이 있다면댓글로 추천해 주세요📣⠀#KB국민은행 #국민은행 #X세대 #Y세대 #Z세대 #MZ세대 #보드게임 #뱀주사위놀이","['#KB국민은행', '#국민은행', '#X세대', '#Y세대', '#Z세대', '#MZ세대', '#보드게임', '#뱀주사위놀이']",83,https://www.instagram.com/p/CsICNophM0n,CsICNophM0n,0.0
2023-05-11,⠀🙌 KB굿잡과 함께 Dreams Come True 🙌⠀대한민국의 모~든 취준생분들을 위하여‘2023 제1차 KB굿잡 우수기업 취업박람회’가2023년 5월 22일 ~ 23일 이틀간 코엑스 B홀에서 열립니다!⠀Do you want your dreams to come true?✨에스파도 구직자 여러분의 꿈이 이뤄지기를 응원합니다!⠀자세한 사항은 KB굿잡 사이트(https://kbgoodjob.kbstar.com) 및 KB굿잡 모바일 앱에서 확인해보세요!⠀#KB국민은행 #KB굿잡 #취업박람회 #취준생 #화이팅 #취업성공#취뽀 #에스파 #aespa #이벤트 #할수있어! #취업 #응원영상,"['#KB국민은행', '#KB굿잡', '#취업박람회', '#취준생', '#화이팅', '#취업성공', '#취뽀', '#에스파', '#aespa', '#이벤트', '#할수있어!', '#취업', '#응원영상']",776,https://www.instagram.com/p/CsFdZoqp5_y,CsFdZoqp5_y,0.0
2023-05-10,"⠀⭐ 오늘은 취준, 내일은 출근 ⭐  ⠀배우 ‘박은빈’ 이 구직자 여러분들을 응원합니다!💪⠀취업을 원하는 누구나 참여가능한! ‘KB굿잡 우수기업 취업박람회’2023.05.22~2023.05.23 10시부터 17시까지코엑스 B홀에서 진행됩니다!!⠀👉 KB굿잡 사이트(https://kbgoodjob.kbstar.com) 및KB굿잡 모바일 앱에서 확인해 보세요.⠀⠀#KB국민은행 #KB굿잡 #오프라인 #구직자 #취업박람회 #취준생#취업_가보자고 #박람회 #박은빈#이벤트 #취준생들_파이팅#취업 #응원영상 #힘내자취준생 #취업성공 #코엑스B홀","['#KB국민은행', '#KB굿잡', '#오프라인', '#구직자', '#취업박람회', '#취준생', '#취업_가보자고', '#박람회', '#박은빈', '#이벤트', '#취준생들_파이팅', '#취업', '#응원영상', '#힘내자취준생', '#취업성공', '#코엑스B홀']",265,https://www.instagram.com/p/CsC3r9ZJRR5,CsC3r9ZJRR5,0.0
2023-05-09,"💕오늘은 취준, 내일은 출근💕⠀[2023 제1차 KB굿잡 우수기업 취업박람회]가 개최됩니다!⠀KB굿잡이 선정한 250여개 우수기업 인사담당자들과의 현장면접 기회!채용에 관한 정보도 얻을 수 있는 이렇게 좋은 취업박람회가 있다니~어머~ 이거 완전 기절이야~😎⠀💛기간: 2023.05.22(월) ~ 2023.05.23(화)💛시간: 10시 ~ 17시💛장소: 서울 코엑스 B홀⠀기업의 채용관 외에도 취업과 관련된 정보를 얻을 수 있는취업특강&채용설명회관, 부대행사관, 직업체험관, 이벤트존 등 다양한 즐길거리가 함께 준비되어 있어요!⠀취업에 관한 고민, 걱정거리가 있으시다면!금쪽같은 취업상담소에서 상담이 가능하니까 오히려 좋아👍⠀취준생은 물론, 예비 취준생, 취업에 관심이 있는국민이라면 누구나 ✨무료로✨ 참여 가능!!⠀사전신청을 하면 더 쉽고 빠르게 입장이 가능하니까지금 바로 KB굿잡 홈페이지 또는 KB굿잡 어플을 통해사전신청하세요!⠀KB굿잡 홈페이지 바로가기👇▶ https://kbgoodjob.kbstar.com⠀#KB국민은행 #KB굿잡 #오프라인 #취업박람회 #취준생 #취뽀 #구직자 #취업박람회 #김연아 #공유 #이벤트 #취준생_힘내 #코엑스 #취업 #일자리 #박람회_사전신청","['#KB국민은행', '#KB굿잡', '#오프라인', '#취업박람회', '#취준생', '#취뽀', '#구직자', '#취업박람회', '#김연아', '#공유', '#이벤트', '#취준생_힘내', '#코엑스', '#취업', '#일자리', '#박람회_사전신청']",430,https://www.instagram.com/p/CsAT0-IPwWp,CsAT0-IPwWp,0.0
